source,target,type
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5dg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5e0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5cg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,https://gleaner.io/xid/genid/cggj3m3k59mc73f1lk60,creator
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,https://gleaner.io/xid/genid/cggj3mrk59mc73f1lpgg,creator
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,https://cioospacific.ca,provider
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogu0,publisher
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogv0,creator
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,https://gleaner.io/xid/genid/cggj48bk59mc73f1oh20,creator
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogtg,creator
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,https://gleaner.io/xid/genid/cggj4ark59mc73f1ot50,creator
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h160,creator
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,https://gleaner.io/xid/genid/cggj4jrk59mc73f1qbi0,creator
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,https://gleaner.io/xid/genid/cggj37bk59mc73f1jai0,creator
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,https://cioospacific.ca,provider
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hl9g,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hl90,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hldg,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hla0,creator
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_a36e40f1-5f5b-4602-b18a-5c4f4b3f2a43,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,publisher
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_a36e40f1-5f5b-4602-b18a-5c4f4b3f2a43,https://gleaner.io/xid/genid/cggj4gjk59mc73f1pqu0,creator
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,https://gleaner.io/xid/genid/cggj4cjk59mc73f1p610,creator
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,https://cioospacific.ca,provider
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h13g,publisher
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h110,creator
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h10g,creator
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,https://gleaner.io/xid/genid/cggj3ork59mc73f1m4b0,creator
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hlf0,creator
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,https://gleaner.io/xid/genid/cggj35bk59mc73f1j0a0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,https://gleaner.io/xid/genid/cggj3jrk59mc73f1l97g,creator
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,https://gleaner.io/xid/genid/cggj483k59mc73f1of80,creator
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,https://gleaner.io/xid/genid/cggj2ubk59mc73f1hue0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijjg,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijf0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijig,creator
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,https://gleaner.io/xid/genid/cggj3ljk59mc73f1lhu0,creator
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,https://gleaner.io/xid/genid/cggj3vjk59mc73f1n2ug,creator
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,https://gleaner.io/xid/genid/cggj40jk59mc73f1n7r0,creator
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/6d9cc92a-ef21-4e8e-97d1-0aef3e1f694c,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/6d9cc92a-ef21-4e8e-97d1-0aef3e1f694c,https://gleaner.io/xid/genid/cggj47bk59mc73f1ocg0,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii5g,publisher
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4sg,publisher
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4p0,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4s0,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii50,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii40,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii4g,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4rg,creator
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,https://gleaner.io/xid/genid/cggj373k59mc73f1j8f0,creator
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,https://gleaner.io/xid/genid/cggj41bk59mc73f1naj0,creator
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://gleaner.io/xid/genid/cggj35rk59mc73f1j270,creator
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://gleaner.io/xid/genid/cggj35rk59mc73f1j27g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://gleaner.io/xid/genid/cggj35rk59mc73f1j280,creator
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://gleaner.io/xid/genid/cggj35rk59mc73f1j26g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pakg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,https://gleaner.io/xid/genid/cggj4ark59mc73f1oss0,creator
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,https://gleaner.io/xid/genid/cggj4fbk59mc73f1pk40,creator
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,https://gleaner.io/xid/genid/cggj3ebk59mc73f1kgag,creator
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/74d97eba-945a-475f-bbc2-eb36d6dfcf81,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/74d97eba-945a-475f-bbc2-eb36d6dfcf81,https://gleaner.io/xid/genid/cggj4ibk59mc73f1q32g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9t0,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9s0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9sg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,https://cioospacific.ca,provider
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,https://gleaner.io/xid/genid/cggj38bk59mc73f1jfh0,publisher
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,https://gleaner.io/xid/genid/cggj38bk59mc73f1jfg0,creator
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,https://gleaner.io/xid/genid/cggj38bk59mc73f1jffg,creator
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,https://gleaner.io/xid/genid/cggj38bk59mc73f1jff0,creator
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,https://gleaner.io/xid/genid/cggj2qrk59mc73f1he6g,creator
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_ee238a31-85f9-3cef-badc-c90201592a391.jsonld,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_ee238a31-85f9-3cef-badc-c90201592a391.jsonld,https://gleaner.io/xid/genid/cggj473k59mc73f1oaq0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_ee238a31-85f9-3cef-badc-c90201592a391.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/dd4d19e4-bb73-459c-b728-158564356402.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/dd4d19e4-bb73-459c-b728-158564356402.jsonld,https://gleaner.io/xid/genid/cggj3hrk59mc73f1kung,creator
https://catalogue.cioos.ca/dataset/dd4d19e4-bb73-459c-b728-158564356402.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/a1db999e-bc26-40cf-9a60-5fb7ec7afa6c.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/a1db999e-bc26-40cf-9a60-5fb7ec7afa6c.jsonld,https://gleaner.io/xid/genid/cggj2mbk59mc73f1gqpg,creator
https://catalogue.cioos.ca/dataset/a1db999e-bc26-40cf-9a60-5fb7ec7afa6c.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/368dd155-f4de-4e96-9ae5-3a21b338a30e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/368dd155-f4de-4e96-9ae5-3a21b338a30e.jsonld,https://gleaner.io/xid/genid/cggj47jk59mc73f1ocrg,creator
https://catalogue.cioos.ca/dataset/368dd155-f4de-4e96-9ae5-3a21b338a30e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_0219e1d6-8dfc-4718-b89b-ea3dff06a70d.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_0219e1d6-8dfc-4718-b89b-ea3dff06a70d.jsonld,https://gleaner.io/xid/genid/cggj3rrk59mc73f1mhlg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_0219e1d6-8dfc-4718-b89b-ea3dff06a70d.jsonld,https://gleaner.io/xid/genid/cggj3rrk59mc73f1mhr0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_0219e1d6-8dfc-4718-b89b-ea3dff06a70d.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_fdba20a9-0e91-4e37-bf5f-086b08d562091.jsonld,https://gleaner.io/xid/genid/cggj4grk59mc73f1prt0,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_fdba20a9-0e91-4e37-bf5f-086b08d562091.jsonld,https://gleaner.io/xid/genid/cggj4grk59mc73f1prs0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_fdba20a9-0e91-4e37-bf5f-086b08d562091.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/663c82fb-84b9-4cd8-8b0f-b97cc58b95d8.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/663c82fb-84b9-4cd8-8b0f-b97cc58b95d8.jsonld,https://gleaner.io/xid/genid/cggj2urk59mc73f1i1kg,creator
https://catalogue.cioos.ca/dataset/663c82fb-84b9-4cd8-8b0f-b97cc58b95d8.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/3663c762-254b-409b-ae71-cb06250e7c0d.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/3663c762-254b-409b-ae71-cb06250e7c0d.jsonld,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h1g0,creator
https://catalogue.cioos.ca/dataset/3663c762-254b-409b-ae71-cb06250e7c0d.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/7529268a-615b-445c-a3bf-dfb5f52b28b8.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/7529268a-615b-445c-a3bf-dfb5f52b28b8.jsonld,https://gleaner.io/xid/genid/cggj3u3k59mc73f1mru0,creator
https://catalogue.cioos.ca/dataset/7529268a-615b-445c-a3bf-dfb5f52b28b8.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/b93e30e2-e8c7-4974-908d-45e57999ef4c.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/b93e30e2-e8c7-4974-908d-45e57999ef4c.jsonld,https://gleaner.io/xid/genid/cggj40rk59mc73f1n9d0,creator
https://catalogue.cioos.ca/dataset/b93e30e2-e8c7-4974-908d-45e57999ef4c.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/4ffcfedd-081d-40ca-a8cf-56c1af1a1ead.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/4ffcfedd-081d-40ca-a8cf-56c1af1a1ead.jsonld,https://gleaner.io/xid/genid/cggj3ibk59mc73f1l1i0,creator
https://catalogue.cioos.ca/dataset/4ffcfedd-081d-40ca-a8cf-56c1af1a1ead.jsonld,https://cioospacific.ca,provider
https://catalogue.hakai.org/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.hakai.org/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pou0,creator
https://catalogue.hakai.org/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80,https://gleaner.io/xid/genid/cggj4gbk59mc73f1potg,creator
https://catalogue.cioos.ca/dataset/13fce0d8-eb1f-4b6f-9297-c024a9d8e955.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/13fce0d8-eb1f-4b6f-9297-c024a9d8e955.jsonld,https://gleaner.io/xid/genid/cggj4h3k59mc73f1ptug,creator
https://catalogue.cioos.ca/dataset/13fce0d8-eb1f-4b6f-9297-c024a9d8e955.jsonld,https://cioospacific.ca,provider
